mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,read,a5,0,1048576,16,1,1024,0,16,16,2910807.0,99368.0,181925.4375,0.0,485101.29464285716,200635.61607142858,
ladder,read,a5,0,1048576,32,1,1024,0,16,16,2439271.0,91725.0,152454.4375,0.0,485101.27678571426,190845.0357142857,
ladder,read,a6,0,4096,1,1,2048,0,16,16,19981.0,59.0,1248.8125,0.0,2382.4553571428573,1143.625,
ladder,read,a6,0,4096,2,1,2048,0,16,16,15832.0,27.5,989.5,0.0,2383.2678571428573,806.1607142857143,
ladder,read,a6,0,4096,4,1,2048,0,16,16,19996.5,28.0,1249.78125,0.0,2383.2589285714284,1400.2410714285713,
ladder,read,a6,0,4096,8,1,2048,0,16,16,16091.5,52.5,1005.71875,0.0,2383.4285714285716,1733.357142857143,
ladder,read,a6,0,4096,16,1,2048,0,16,16,20741.0,38.0,1296.3125,0.0,2382.660714285714,638.6160714285714,
ladder,read,a6,0,4096,32,1,2048,0,16,16,19893.0,36.0,1243.3125,0.0,2382.4285714285716,1031.4107142857142,
ladder,read,a6,0,8192,1,1,2048,0,16,16,27184.0,138.0,1699.0,0.0,4275.803571428572,1106.9464285714287,
ladder,read,a6,0,8192,2,1,2048,0,16,16,26059.5,122.5,1628.71875,0.0,4276.705357142857,378.80357142857144,
ladder,read,a6,0,8192,4,1,2048,0,16,16,26790.0,606.5,1674.375,0.0,4275.839285714285,2126.8214285714284,
ladder,read,a6,0,8192,8,1,2048,0,16,16,26095.0,50.0,1630.9375,0.0,4276.223214285715,870.8392857142857,
ladder,read,a6,0,8192,16,1,2048,0,16,16,26070.0,110.5,1629.375,0.0,4276.705357142857,1686.2857142857142,
ladder,read,a6,0,8192,32,1,2048,0,16,16,26110.0,38.5,1631.875,0.0,4276.375,2045.857142857143,
ladder,read,a6,0,16384,1,1,2048,0,16,16,38191.5,251.5,2386.96875,0.0,8061.839285714285,3825.5535714285716,
ladder,read,a6,0,16384,2,1,2048,0,16,16,49061.0,174.5,3066.3125,0.0,8062.803571428572,2638.7321428571427,
ladder,read,a6,0,16384,4,1,2048,0,16,16,47792.0,486.5,2987.0,0.0,8060.366071428572,3712.0,
ladder,read,a6,0,16384,8,1,2048,0,16,16,47999.5,316.5,2999.96875,0.0,8061.303571428572,2137.0714285714284,
ladder,read,a6,0,16384,16,1,2048,0,16,16,38571.5,365.5,2410.71875,0.0,8064.785714285715,3534.4553571428573,
ladder,read,a6,0,16384,32,1,2048,0,16,16,47333.0,248.5,2958.3125,0.0,8064.910714285715,328.35714285714283,
ladder,read,a6,0,65536,1,1,2048,0,16,16,151667.5,2711.0,9479.21875,0.0,30779.491071428572,9655.419642857143,
ladder,read,a6,0,65536,2,1,2048,0,16,16,153192.5,532.5,9574.53125,0.0,30779.723214285714,8848.660714285714,
ladder,read,a6,0,65536,4,1,2048,0,16,16,126342.5,431.5,7896.40625,0.0,30781.053571428572,10931.86607142857,
ladder,read,a6,0,65536,8,1,2048,0,16,16,151560.0,799.5,9472.5,0.0,30779.071428571428,9425.232142857143,
ladder,read,a6,0,65536,16,1,2048,0,16,16,139965.5,342.5,8747.84375,0.0,30783.491071428572,10758.55357142857,
ladder,read,a6,0,65536,32,1,2048,0,16,16,153609.0,427.0,9600.5625,0.0,30782.848214285714,11532.86607142857,
ladder,read,a6,0,1048576,1,1,2048,0,16,16,2799964.5,5223.0,174997.78125,0.0,485102.6339285714,202784.7142857143,
ladder,read,a6,0,1048576,2,1,2048,0,16,16,2873106.5,68195.0,179569.15625,0.0,485102.625,214798.6517857143,
ladder,read,a6,0,1048576,4,1,2048,0,16,16,2794090.0,36895.0,174630.625,0.0,485102.4464285714,217752.1875,
ladder,read,a6,0,1048576,8,1,2048,0,16,16,2660557.5,95707.0,166284.84375,0.0,485102.3660714286,221287.88392857142,
ladder,read,a6,0,1048576,16,1,2048,0,16,16,2913257.5,8124.5,182078.59375,0.0,485101.79464285716,217361.0267857143,
ladder,read,a6,0,1048576,32,1,2048,0,16,16,2578113.5,41373.0,161132.09375,0.0,485102.02678571426,189423.94642857142,
ladder,read,a7,0,4096,1,1,4096,0,16,16,19956.0,39.0,1247.25,0.0,2383.410714285714,1434.205357142857,
ladder,read,a7,0,4096,2,1,4096,0,16,16,20080.5,29.5,1255.03125,0.0,2382.6428571428573,889.4107142857143,
ladder,read,a7,0,4096,4,1,4096,0,16,16,19983.5,52.0,1248.96875,0.0,2383.2410714285716,385.57142857142856,
ladder,read,a7,0,4096,8,1,4096,0,16,16,19788.0,56.5,1236.75,0.0,2382.5803571428573,1155.875,
ladder,read,a7,0,4096,16,1,4096,0,16,16,20058.5,13.5,1253.65625,0.0,2383.089285714286,2052.2321428571427,
ladder,read,a7,0,4096,32,1,4096,0,16,16,19896.0,39.5,1243.5,0.0,2382.5535714285716,606.3482142857143,
ladder,read,a7,0,8192,1,1,4096,0,16,16,25880.0,73.0,1617.5,0.0,4276.732142857143,802.6607142857143,
